origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Bella Vista,San Miguel,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Santo Tomé,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Saladas,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Concepción,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Bella Vista,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,San Roque,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Santa Lucía,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Alvear,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,La Cruz,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Mercedes,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Goya,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Curuzú Cuatiá,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Esquina,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Sauce,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Paso de los Libres,24111.8148964,0.0000000,1527.5576258,76799.0791513
Bella Vista,Monte Caseros,24111.8148964,0.0000000,1527.5576258,76799.0791513
San Roque,Itatí,24111.8148964,0.0000000,1527.5576258,76799.0791513
San Roque,San Cosme,24111.8148964,0.0000000,1527.5576258,76799.0791513
San Roque,Corrientes,3237.7114814,126736.2753679,661.3488328,130635.3356821
San Roque,San Antonio de Itatí,3237.7114814,264304.0374355,6149.4889826,273691.2378995
San Roque,"San Luis del Palmar
",3237.7114814,154007.0280939,15395.6224774,172640.3620527
San Roque,Ituzaingó,3237.7114814,352488.9021194,2347.1649342,358073.7785350
San Roque,Caá Catí,3237.7114814,352488.9021194,2347.1649342,358073.7785350
San Roque,Empedrado,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,Mburucuyá,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,San Miguel,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,Santo Tomé,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,Saladas,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,Concepción,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,Bella Vista,3237.7114814,74475.7185346,2558.5208338,80271.9508497
San Roque,San Roque,3237.7114814,0.0000000,2558.5208338,80271.9508497
San Roque,Santa Lucía,3237.7114814,0.0000000,2558.5208338,80271.9508497
San Roque,Alvear,3237.7114814,0.0000000,2558.5208338,80271.9508497
San Roque,La Cruz,3237.7114814,0.0000000,2558.5208338,80271.9508497
San Roque,Mercedes,3237.7114814,0.0000000,2558.5208338,80271.9508497
San Roque,Goya,3237.7114814,107467.3676333,17.2787801,110722.3578948
San Roque,Curuzú Cuatiá,3237.7114814,107467.3676333,17.2787801,110722.3578948
San Roque,Esquina,3237.7114814,216597.0213646,2500.0366667,222334.7695127
San Roque,Sauce,3237.7114814,617033.3516317,51309.5481680,671580.6112811
San Roque,Paso de los Libres,3237.7114814,617033.3516317,51309.5481680,671580.6112811
San Roque,Monte Caseros,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Itatí,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,San Cosme,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Corrientes,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,San Antonio de Itatí,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,"San Luis del Palmar
",3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Ituzaingó,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Caá Catí,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Empedrado,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Mburucuyá,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,San Miguel,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Santo Tomé,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Saladas,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Concepción,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Bella Vista,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,San Roque,3237.7114814,617033.3516317,51309.5481680,671580.6112811
Santa Lucía,Santa Lucía,3237.7114814,0.0000000,51309.5481680,671580.6112811
Santa Lucía,Alvear,3237.7114814,0.0000000,51309.5481680,671580.6112811
Santa Lucía,La Cruz,3237.7114814,0.0000000,51309.5481680,671580.6112811
Santa Lucía,Mercedes,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Goya,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Curuzú Cuatiá,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Esquina,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Sauce,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Paso de los Libres,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Santa Lucía,Monte Caseros,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Itatí,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,San Cosme,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Corrientes,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,San Antonio de Itatí,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,"San Luis del Palmar
",21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Ituzaingó,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Caá Catí,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Empedrado,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Mburucuyá,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,San Miguel,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Santo Tomé,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Saladas,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Concepción,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Bella Vista,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,San Roque,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Santa Lucía,21585.1134511,108203.9846415,1031.7978299,130820.8959225
Alvear,Alvear,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,La Cruz,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Mercedes,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Goya,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Curuzú Cuatiá,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Esquina,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Sauce,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Paso de los Libres,21585.1134511,0.0000000,1031.7978299,130820.8959225
Alvear,Monte Caseros,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Itatí,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,San Cosme,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Corrientes,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,San Antonio de Itatí,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,"San Luis del Palmar
",857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Ituzaingó,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Caá Catí,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Empedrado,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Mburucuyá,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,San Miguel,857.1073593,170505.0422727,24443.5263662,195805.6759982
La Cruz,Santo Tomé,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,Saladas,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,Concepción,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,Bella Vista,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,San Roque,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,Santa Lucía,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,Alvear,1175.8230736,97614.7344851,820.8364958,99611.3940544
La Cruz,La Cruz,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Mercedes,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Goya,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Curuzú Cuatiá,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Esquina,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Sauce,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Paso de los Libres,1175.8230736,0.0000000,820.8364958,99611.3940544
La Cruz,Monte Caseros,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Itatí,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,San Cosme,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Corrientes,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,San Antonio de Itatí,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,"San Luis del Palmar
",1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Ituzaingó,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Caá Catí,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Empedrado,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Mburucuyá,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,San Miguel,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Santo Tomé,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Saladas,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Concepción,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Bella Vista,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,San Roque,1175.8230736,0.0000000,820.8364958,99611.3940544
Mercedes,Santa Lucía,1031.7978299,108203.9846415,21585.1134511,130820.8959225
Mercedes,Alvear,1031.7978299,108203.9846415,21585.1134511,130820.8959225
Mercedes,La Cruz,1031.7978299,108203.9846415,21585.1134511,130820.8959225
Mercedes,Mercedes,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Goya,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Curuzú Cuatiá,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Esquina,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Sauce,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Paso de los Libres,1031.7978299,0.0000000,21585.1134511,130820.8959225
Mercedes,Monte Caseros,1031.7978299,0.0000000,21585.1134511,130820.8959225
Goya,Itatí,1031.7978299,0.0000000,21585.1134511,130820.8959225
Goya,San Cosme,1031.7978299,0.0000000,21585.1134511,130820.8959225
Goya,Corrientes,17.2787801,234203.6430013,661.3488328,234882.2706142
Goya,San Antonio de Itatí,17.2787801,371771.4050688,6149.4889826,377938.1728316
Goya,"San Luis del Palmar
",17.2787801,261474.3957272,15395.6224774,276887.2969848
Goya,Ituzaingó,17.2787801,459956.2697527,2347.1649342,462320.7134671
Goya,Caá Catí,17.2787801,459956.2697527,2347.1649342,462320.7134671
Goya,Empedrado,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,Mburucuyá,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,San Miguel,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,Santo Tomé,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,Saladas,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,Concepción,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,Bella Vista,17.2787801,181943.0861679,2558.5208338,184518.8857818
Goya,San Roque,17.2787801,107467.3676333,3237.7114814,110722.3578948
Goya,Santa Lucía,17.2787801,107467.3676333,3237.7114814,110722.3578948
Goya,Alvear,17.2787801,107467.3676333,3237.7114814,110722.3578948
Goya,La Cruz,17.2787801,107467.3676333,3237.7114814,110722.3578948
Goya,Mercedes,17.2787801,107467.3676333,3237.7114814,110722.3578948
Goya,Goya,17.2787801,0.0000000,3237.7114814,110722.3578948
Goya,Curuzú Cuatiá,17.2787801,0.0000000,3237.7114814,110722.3578948
Goya,Esquina,17.2787801,109129.6537313,2500.0366667,111646.9691781
Goya,Sauce,17.2787801,509565.9839984,51309.5481680,560892.8109465
Goya,Paso de los Libres,17.2787801,509565.9839984,51309.5481680,560892.8109465
Goya,Monte Caseros,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Itatí,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,San Cosme,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Corrientes,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,San Antonio de Itatí,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,"San Luis del Palmar
",17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Ituzaingó,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Caá Catí,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Empedrado,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Mburucuyá,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,San Miguel,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Santo Tomé,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Saladas,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Concepción,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Bella Vista,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,San Roque,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Santa Lucía,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Alvear,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,La Cruz,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Mercedes,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Goya,17.2787801,509565.9839984,51309.5481680,560892.8109465
Curuzú Cuatiá,Curuzú Cuatiá,17.2787801,0.0000000,51309.5481680,560892.8109465
Curuzú Cuatiá,Esquina,17.2787801,0.0000000,51309.5481680,560892.8109465
Curuzú Cuatiá,Sauce,17.2787801,0.0000000,51309.5481680,560892.8109465
Curuzú Cuatiá,Paso de los Libres,17.2787801,0.0000000,51309.5481680,560892.8109465
Curuzú Cuatiá,Monte Caseros,17.2787801,0.0000000,51309.5481680,560892.8109465
Esquina,Itatí,17.2787801,0.0000000,51309.5481680,560892.8109465
Esquina,San Cosme,17.2787801,0.0000000,51309.5481680,560892.8109465
Esquina,Corrientes,2500.0366667,343333.2967325,661.3488328,346494.6822321
Esquina,San Antonio de Itatí,2500.0366667,480901.0588001,6149.4889826,489550.5844494
Esquina,"San Luis del Palmar
",2500.0366667,370604.0494585,15395.6224774,388499.7086026
Esquina,Ituzaingó,2500.0366667,569085.9234840,2347.1649342,573933.1250850
Esquina,Caá Catí,2500.0366667,569085.9234840,2347.1649342,573933.1250850
Esquina,Empedrado,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,Mburucuyá,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,San Miguel,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,Santo Tomé,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,Saladas,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,Concepción,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,Bella Vista,2500.0366667,291072.7398992,2558.5208338,296131.2973996
Esquina,San Roque,2500.0366667,216597.0213646,3237.7114814,222334.7695127
Esquina,Santa Lucía,2500.0366667,216597.0213646,3237.7114814,222334.7695127
Esquina,Alvear,2500.0366667,216597.0213646,3237.7114814,222334.7695127
Esquina,La Cruz,2500.0366667,216597.0213646,3237.7114814,222334.7695127
Esquina,Mercedes,2500.0366667,216597.0213646,3237.7114814,222334.7695127
Esquina,Goya,2500.0366667,109129.6537313,17.2787801,111646.9691781
Esquina,Curuzú Cuatiá,2500.0366667,109129.6537313,17.2787801,111646.9691781
Esquina,Esquina,2500.0366667,0.0000000,17.2787801,111646.9691781
Esquina,Sauce,2500.0366667,400436.3302671,51309.5481680,454245.9151019
Esquina,Paso de los Libres,2500.0366667,400436.3302671,51309.5481680,454245.9151019
Esquina,Monte Caseros,2500.0366667,400436.3302671,51309.5481680,454245.9151019
Sauce,Itatí,2500.0366667,400436.3302671,51309.5481680,454245.9151019
Sauce,San Cosme,2500.0366667,400436.3302671,51309.5481680,454245.9151019
Sauce,Corrientes,51309.5481680,743769.6269996,661.3488328,795740.5240005
Sauce,San Antonio de Itatí,51309.5481680,881337.3890672,6149.4889826,938796.4262178
Sauce,"San Luis del Palmar
",51309.5481680,771040.3797256,15395.6224774,837745.5503711
Sauce,Ituzaingó,51309.5481680,969522.2537511,2347.1649342,1023178.9668534
Sauce,Caá Catí,51309.5481680,969522.2537511,2347.1649342,1023178.9668534
Sauce,Empedrado,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,Mburucuyá,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,San Miguel,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,Santo Tomé,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,Saladas,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,Concepción,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,Bella Vista,51309.5481680,691509.0701663,2558.5208338,745377.1391681
Sauce,San Roque,51309.5481680,617033.3516317,3237.7114814,671580.6112811
Sauce,Santa Lucía,51309.5481680,617033.3516317,3237.7114814,671580.6112811
Sauce,Alvear,51309.5481680,617033.3516317,3237.7114814,671580.6112811
Sauce,La Cruz,51309.5481680,617033.3516317,3237.7114814,671580.6112811
Sauce,Mercedes,51309.5481680,617033.3516317,3237.7114814,671580.6112811
Sauce,Goya,51309.5481680,509565.9839984,17.2787801,560892.8109465
Sauce,Curuzú Cuatiá,51309.5481680,509565.9839984,17.2787801,560892.8109465
Sauce,Esquina,51309.5481680,400436.3302671,2500.0366667,454245.9151019
Sauce,Sauce,51309.5481680,0.0000000,2500.0366667,454245.9151019
Sauce,Paso de los Libres,51309.5481680,0.0000000,2500.0366667,454245.9151019
Sauce,Monte Caseros,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Itatí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,San Cosme,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Corrientes,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,San Antonio de Itatí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,"San Luis del Palmar
",51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Ituzaingó,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Caá Catí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Empedrado,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Mburucuyá,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,San Miguel,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Santo Tomé,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Saladas,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Concepción,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Bella Vista,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,San Roque,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Santa Lucía,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Alvear,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,La Cruz,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Mercedes,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Goya,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Curuzú Cuatiá,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Esquina,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Sauce,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Paso de los Libres,51309.5481680,0.0000000,2500.0366667,454245.9151019
Paso de los Libres,Monte Caseros,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Itatí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,San Cosme,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Corrientes,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,San Antonio de Itatí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,"San Luis del Palmar
",51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Ituzaingó,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Caá Catí,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Empedrado,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Mburucuyá,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,San Miguel,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Santo Tomé,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Saladas,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Concepción,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Bella Vista,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,San Roque,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Santa Lucía,51309.5481680,0.0000000,2500.0366667,454245.9151019
Monte Caseros,Alvear,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,La Cruz,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Mercedes,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Goya,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Curuzú Cuatiá,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Esquina,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Sauce,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Paso de los Libres,24443.5263662,170505.0422727,857.1073593,195805.6759982
Monte Caseros,Monte Caseros,24443.5263662,0.0000000,857.1073593,195805.6759982
